Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,x,y
19/7/2021,Tai Wai,The Pavilia Farm,9.17,TOWER 7 (7A) 5#/F Room F,5,TOWER 7 (7A),F,345,839474,832203
19/7/2021,Tai Wai,The Pavilia Farm,14.9,TOWER 5 (5A) 1#/F Room A,1,TOWER 5 (5A),A,679,835169,818525
19/7/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.13,TOWER 5A 2#/F Room Q,2,TOWER 5A,Q,313,818055,825859
19/7/2021,Tuen Mun,Melody Garden,6.36,BLOCK 7 2#/F Room E,2,BLOCK 7,E,677,813948,826148
19/7/2021,Tuen Mun,Trend Plaza,4.37,BLOCK C 7/F Room 2,7,BLOCK C,2,431,815596,828145
19/7/2021,Tsuen Wan Sham Tseng,Rhine Terrace,7.3,9/F Room C,9,,C,904,824624,825351
19/7/2021,Tsuen Wan,Ocean Pride,15,TOWER 9 1#/F Room B,1,TOWER 9,B,772,829391,825492
19/7/2021,Tuen Mun,Melody Garden,6.1,BLOCK 1 2#/F Room F,2,BLOCK 1,F,679,814165,826058
19/7/2021,Kwai Chung,Horizon Place,6.98,TOWER 2 2#/F Room D,2,TOWER 2,D,598,830802,824704
19/7/2021,Tsing Yi,Rambler Crest,6.42,TOWER 6 2#/F Room C,2,TOWER 6,C,683,829417,822750
19/7/2021,Sheung Shui,Yuk Po Court,3.56,SEUNG WU HOUSE--BLOCK G 1#/F Room 6,1,SEUNG WU HOUSE--BLOCK G,6,677,831268,840016
19/7/2021,Tin Shui Wai,Central Park Towers,7.08,TOWER 6 5#/F Room B,5,TOWER 6,B,666,818127,835580
19/7/2021,Tsuen Wan,Belvedere Garden,6,PHASE 2 BLOCK 6 2#/F Room F,2,PHASE 2 BLOCK 6,F,668,828328,825851
19/7/2021,Tai Wai,Grandway Garden,6.83,BLOCK 3 1#/F Room J,1,BLOCK 3,J,481,836414,826059
19/7/2021,Yuen Long,Ho Shun Lee Building,4.05,BLOCK 2 4/F Room B,4,BLOCK 2,B,413,821650,833626
19/7/2021,Tin Shui Wai,Tin Chung Court,4.18,BLOCK J 3/F Room 7,3,BLOCK J,7,664,817846,835651
19/7/2021,Tseung Kwan O,The Papillons,9.64,TOWER 3 1#/F Room F,1,TOWER 3,F,525,845153,818291
19/7/2021,Tin Shui Wai,Vianni Cove,7.98,TOWER 3 1#/F Room F,1,TOWER 3,F,902,818473,836265
19/7/2021,ShaTin,City One Shatin,5.8,BLOCK 48 2#/F Room G,2,BLOCK 48,G,410,838990,827328
19/7/2021,Tuen Mun,Eldo Court,4.88,TOWER A 1#/F Room B,1,TOWER A,B,534,815542,828758
19/7/2021,Tai Wai,Ka Tin Court,6.25,BLOCK E 3#/F Room 8,3,BLOCK E,8,605,835899,824637
19/7/2021,Tung Chung,Tung Chung Crescent,9.2,BLOCK 8 9/F Room B,9,BLOCK 8,B,1102,811746,816654
19/7/2021,Ma On Shan,KAM TAI COURT,5.56,KAM PUI HOUSE--BLOCK K 3#/F Room 6,3,KAM PUI HOUSE--BLOCK K,6,722,840823,829787
9/12/2021,Tung Chung,Caribbean Coast,7.55,TOWER 11 2#/F Room C,2,TOWER 11,C,749,812795,817057
9/12/2021,Tai Wai,Festival City,12,PHASE I TOWER 1 3#/F Room SD,3,PHASE I TOWER 1,SD,982,836160,825667
9/12/2021,Fan Ling,Belair Monte,7,BLOCK 5 1#/F Room C,1,BLOCK 5,C,878,832943,840219
9/12/2021,Tin Shui Wai,Tin Fu Court,4.92,BLOCK K 3#/F Room 5,3,BLOCK K,5,854,817992,836191
9/12/2021,Tseung Kwan O,Tong Ming Court,4.1,TONG FU HOUSE--BLOCK C 8/F Room 6,8,TONG FU HOUSE--BLOCK C,6,578,844493,818886
9/12/2021,Tin Shui Wai,Kingswood Villas,6.18,KENSWOOD BLOCK 4 2#/F Room G,2,KENSWOOD BLOCK 4,G,709,818020,835420
9/12/2021,ShaTin,City One Shatin,5.73,BLOCK 52 1#/F Room C,1,BLOCK 52,C,410,838883,827354
9/12/2021,Ma On Shan,Sunshine City,9.8,BLOCK G 3#/F Room 1,3,BLOCK G,1,830,842047,831656
9/12/2021,ShaTin,City One Shatin,5.8,BLOCK 30 1#/F Room H,1,BLOCK 30,H,395,839185,827430
19/7/2021,Kwai Chung,Highland Park,6,BLOCK 1 2#/F Room A,2,BLOCK 1,A,592,831451,823273
19/7/2021,ShaTin,Ravana Garden,9.6,BLOCK 4 2#/F Room H,2,BLOCK 4,H,780,839139,827943
19/7/2021,Tseung Kwan O,Park Central,8.47,TOWER 7 4#/F Room G,4,TOWER 7,G,581,844454,818695
19/7/2021,ShaTin,City One Shatin,10.4,BLOCK 35 2#/F Room A,2,BLOCK 35,A,872,839105,827373
19/7/2021,Tuen Mun,OMA by the Sea,9.16,TOWER 1 1#/F Room C2,1,TOWER 1,C2,619,818174,825392
19/7/2021,Tseung Kwan O,Tseung Kwan O Plaza,9.28,TOWER 3A 1#/F Room G,1,TOWER 3A,G,723,845030,818914
19/7/2021,Tseung Kwan O,Metro City,7.7,PHASE II TOWER 10 3/F Room A,3,PHASE II TOWER 10,A,617,844647,820468
19/7/2021,Ma On Shan,La Costa,8.6,BLOCK 1 1#/F Room D,1,BLOCK 1,D,635,840980,830441
19/7/2021,Tseung Kwan O,Yan Ming Court,5.75,YAN CHUNG HOUSE--BLOCK A 8/F Room 6,8,YAN CHUNG HOUSE--BLOCK A,6,515,844669,820665
19/7/2021,Ma Wan,Park Island,6.85,BLOCK 26 2#/F Room C,2,BLOCK 26,C,735,824303,823818
19/7/2021,Tseung Kwan O,La Cite Noble,7.55,BLOCK 1 1#/F Room E,1,BLOCK 1,E,603,845466,819402
19/7/2021,Tseung Kwan O,Capri,9.99,TOWER 10A 5/F Room D,5,TOWER 10A,D,518,844514,818245
19/7/2021,Tseung Kwan O,The Papillons,8.18,TOWER 2 2/F Room C,2,TOWER 2,C,424,845223,818252
19/7/2021,Tsing Yi,Broadview Garden,8,BLOCK 3 1#/F Room C,1,BLOCK 3,C,781,828778,824204
19/7/2021,Tsing Yi,Grand Horizon,8,BLOCK 3 1#/F Room D,1,BLOCK 3,D,685,829341,823744
19/7/2021,Tseung Kwan O,Tong Ming Court,4.25,TONG WONG HOUSE--BLOCK B 5/F Room 6,5,TONG WONG HOUSE--BLOCK B,6,579,844512,818828
19/7/2021,Tseung Kwan O,The Pinnacle,8.2,BLOCK 3 4#/F Room B,4,BLOCK 3,B,775,844671,820148
19/7/2021,Tuen Mun,Miami Beach Towers,6.5,TOWER T-6 7/F Room D,7,TOWER T-6,D,695,814992,825834
19/7/2021,Tseung Kwan O,The Wings,14.5,THE WINGS TOWER 2 2#/F Room C,2,THE WINGS TOWER 2,C,918,844760,818740
19/7/2021,Tseung Kwan O,Fu Ning Garden,6,BLOCK 1 3/F Room C,3,BLOCK 1,C,660,845618,820103
19/7/2021,Tseung Kwan O,Kwong Ming Court,5.2,KWONG YIN HOUSE--BLOCK C 9/F Room 2,9,KWONG YIN HOUSE--BLOCK C,2,803,844668,819292
19/7/2021,Tseung Kwan O,Fu Ning Garden,5.78,BLOCK 2 1/F Room J,1,BLOCK 2,J,660,845658,820075
19/7/2021,Tsuen Wan,Luk Yeung Sun Chuen,6.48,BLOCK S 1/F Room 4,1,BLOCK S,4,551,830539,825889
19/7/2021,Tseung Kwan O,The Wings,15.3,THE WINGS IIIA TOWER 1A 5/F Room B,5,THE WINGS IIIA TOWER 1A,B,841,844783,818447
19/7/2021,Kwai Chung,Highland Park,6.48,BLOCK 3 2#/F Room E,2,BLOCK 3,E,617,831428,823357
19/7/2021,Tin Shui Wai,Kingswood Villas,6,KENSWOOD BLOCK 5 3#/F Room G,3,KENSWOOD BLOCK 5,G,709,818020,835420
19/7/2021,Tseung Kwan O,Bauhinia Garden,7.39,TOWER 4 3#/F Room K,3,TOWER 4,K,693,835588,815277
19/7/2021,Tai Wo,Full Scene Garden,5.1,TOWER 1 1#/F Room H,1,TOWER 1,H,493,835021,834818
19/7/2021,Tsing Yi,Ching Wah Court,4.75,WAH YAN HOUSE--BLOCK E 1#/F Room 3,1,WAH YAN HOUSE--BLOCK E,3,515,828453,823288
19/7/2021,Tai Po,Tai Po Centre,5.8,PHASE 1 TOWER 1 1#/F Room E,1,PHASE 1 TOWER 1,E,551,835471,834808
19/7/2021,Fan Ling,King Shing Court,3.85,BLOCK A 3#/F Room 3,3,BLOCK A,3,820,820612,833706
19/7/2021,Tuen Mun,Parkland Villas,5.38,BLOCK 1 8/F Room H,8,BLOCK 1,H,548,816178,830020
19/7/2021,Yuen Long,Yuccie Square,7.27,TOWER 5 8/F Room C,8,TOWER 5,C,430,820969,834192
19/7/2021,Tsuen Wan,Belvedere Garden,8.08,PHASE 2 BLOCK 6 1#/F Room A,1,PHASE 2 BLOCK 6,A,786,828328,825851
19/7/2021,Tseung Kwan O,The Wings,15.5,THE WINGS II TOWER 5A 1#/F Room B,1,THE WINGS II TOWER 5A,B,1075,844770,818555
19/7/2021,Tai Wai,May Shing Court,5.38,BLOCK C 3#/F Room 6,3,BLOCK C,6,538,836153,826758
19/7/2021,Yuen Long,Emerald Green,8.8,BLOCK 2 2#/F Room F,2,BLOCK 2,F,878,820143,833291
19/7/2021,Tuen Mun,Regency Bay,8.99,TOWER 1 2#/F Room K,2,TOWER 1,K,456,815043,826920
19/7/2021,Yuen Long,La Grove,7.78,TOWER 5 1#/F Room C,1,TOWER 5,C,896,820546,833127
19/7/2021,Tuen Mun,Affluence Garden,4,CIVIC HOUSE--BLOCK 3 5/F Room B,5,CIVIC HOUSE--BLOCK 3,B,516,815530,829373
19/7/2021,Tsuen Wan,Hanley Villa,8.2,TOWER 3 7/F Room A,7,TOWER 3,A,868,827553,825604
19/7/2021,Tin Shui Wai,Tin Oi Court,5.38,BLOCK B 3#/F Room 13,3,BLOCK B,13,737,817884,834930
19/7/2021,Tuen Mun,Tai Hing Gardens,5.88,PHASE 2 TOWER 11 2#/F Room D,2,PHASE 2 TOWER 11,D,607,815106,828945
19/7/2021,Ma On Shan,Double Cove,8,PHASE 1 BLOCK 1 3#/F Room A,3,PHASE 1 BLOCK 1,A,639,843043,832298
19/7/2021,ShaTin,Hong Lam Court,1.8,YUEN LAM HOUSE--BLOCK B 5/F Room 7,5,YUEN LAM HOUSE--BLOCK B,7,827,840476,826832
19/7/2021,Tung Chung,Coastal Skyline,9,(LOW-RISE) 5 2/F Room B,2,(LOW-RISE) 5,B,781,812455,817014
19/7/2021,Tuen Mun Castle Peak Road,Emerald Bay,4.62,TOWER 2 2/F Room F,2,TOWER 2,F,311,818039,825857
19/7/2021,Tsuen Wan,IndiHome,6.15,5#/F Room 7,5,,7,433,830243,825229
19/7/2021,Tseung Kwan O,Residence Oasis,7.88,TOWER 1 2#/F Room A,2,TOWER 1,A,661,845275,819693
19/7/2021,Tuen Mun,Chi Lok Fa Yuen,1.75,LOK HANG YUEN--BLOCK 4 4/F Room G,4,LOK HANG YUEN--BLOCK 4,G,588,815914,827568
19/7/2021,Yuen Long,Crescent Green,13.3,TOWER 7 9/F Room B,9,TOWER 7,B,1006,823301,834023
19/7/2021,Ma On Shan,Kam Fung Court,7.6,KAM KWAI HOUSE--BLOCK E 9/F Room 16,9,KAM KWAI HOUSE--BLOCK E,16,891,841221,831442
19/7/2021,Yuen Long,Crescent Green,11.39,TOWER 7 2/F Room A,2,TOWER 7,A,1000,823301,834023
19/7/2021,ShaTin,Ravana Garden,6.8,BLOCK 5 2#/F Room D,2,BLOCK 5,D,480,839215,828036
19/7/2021,Yuen Long,Crescent Green,13.25,TOWER 5 1#/F Room B,1,TOWER 5,B,887,823316,834078
19/7/2021,Yuen Long,Riva,10,HELORUS BOULEVARD TOWER 3 6/F Room C,6,HELORUS BOULEVARD TOWER 3,C,876,823403,833894
19/7/2021,Tsuen Wan,Tsuen Wan Centre,5,BLOCK 5--ANKING HOUSE 2#/F Room B,2,BLOCK 5--ANKING HOUSE,B,486,829108,826539
19/7/2021,Ma Wan,Park Island,6,BLOCK 15 7/F Room E,7,BLOCK 15,E,688,824294,823508
19/7/2021,Tai Po,Tai Po Centre,2.5,PHASE 1 TOWER 1 2#/F Room B,2,PHASE 1 TOWER 1,B,483,835471,834808
16/7/2021,Lohas Park District,Lohas Park,10,MALIBU (3B) MALIBU 4#/F Room D,4,MALIBU (3B) MALIBU,D,545,845705,817495
16/7/2021,Lohas Park District,Lohas Park,9.6,MALIBU (1B) MALIBU 1#/F Room D,1,MALIBU (1B) MALIBU,D,549,845705,817495
16/7/2021,Ma On Shan,Double Cove,8.7,PHASE 1 BLOCK 3 6/F Room A,6,PHASE 1 BLOCK 3,A,639,843000,832386
16/7/2021,Ma On Shan,Double Cove,9.75,PHASE 1 BLOCK 2 2#/F Room C,2,PHASE 1 BLOCK 2,C,706,843031,832339
16/7/2021,Yuen Long,Grand YOHO,9.52,PHASE 1 TOWER 9 1#/F Room G,1,PHASE 1 TOWER 9,G,543,821888.637,833984.3869
16/7/2021,Yuen Long,Grand YOHO,17.67,PHASE 2 TOWER 8 3#/F Room F,3,PHASE 2 TOWER 8,F,907,821888.637,833984.3869
16/7/2021,Tin Shui Wai,Kingswood Villas,6.35,LOCWOOD BLOCK 3 2#/F Room D,2,LOCWOOD BLOCK 3,D,714,818020,835420
16/7/2021,Tin Shui Wai,Kingswood Villas,6.18,LOCWOOD BLOCK 4 2#/F Room C,2,LOCWOOD BLOCK 4,C,708,818020,835420
16/7/2021,Tin Shui Wai,Central Park Towers,6,TOWER 8 2#/F Room A,2,TOWER 8,A,668,818214,835588
16/7/2021,ShaTin,Pictorial Garden,9.35,JUNIPER COURT--TOWER 3 2/F Room C,2,JUNIPER COURT--TOWER 3,C,1201,839631,828560
16/7/2021,Tai Wai,The Pavilia Farm,9.3,TOWER 7 (7B) 6#/F Room C,6,TOWER 7 (7B),C,330,839445,832198
16/7/2021,Tai Wai,The Pavilia Farm,9.06,TOWER 7 (7A) 5#/F Room D,5,TOWER 7 (7A),D,324,839474,832203
16/7/2021,Tuen Mun,Regency Bay,6.39,TOWER 1 2#/F Room P,2,TOWER 1,P,299,815043,826920
16/7/2021,Tuen Mun,Regency Bay,6.36,TOWER 1 1#/F Room M,1,TOWER 1,M,305,815043,826920
16/7/2021,Yuen Long,Park Yoho,13.02,PARK YOHO NAPOLI TOWER 20 1#/F Room C,1,PARK YOHO NAPOLI TOWER 20,C,713,823755,834581
16/7/2021,Tai Wai,The Pavilia Farm,16.47,TOWER 5 (5B) 7/F Room B,7,TOWER 5 (5B),B,639,835169,818525
16/7/2021,Tai Wai,The Pavilia Farm,15.41,TOWER 3 (3A) 7/F Room B,7,TOWER 3 (3A),B,625,838431,820896
16/7/2021,Tai Wai,The Pavilia Farm,13.67,TOWER 5 (5B) 7/F Room C,7,TOWER 5 (5B),C,538,835169,818525
9/12/2021,Tsing Yi,Mayfair Gardens,5.28,BLOCK 10 1#/F Room A,1,BLOCK 10,A,532,829023,822761
9/12/2021,Tsuen Wan,IndiHome,9.12,4#/F Room 9,4,,9,753,830243,825229
9/12/2021,Tsuen Wan,Kam Fung Garden,5.35,BLOCK 2 2#/F Room E,2,BLOCK 2,E,525,829128,826358
9/12/2021,Tai Wai,Grandway Garden,8.88,BLOCK 3 1#/F Room M,1,BLOCK 3,M,653,836414,826059
9/12/2021,Yuen Long,Ho Wang Building,3.64,7/F Room D,7,,D,413,820740,833630
9/12/2021,Tai Wai,Carado Garden,6.1,BLOCK 3 1#/F Room G,1,BLOCK 3,G,482,836195,825461
9/12/2021,Tin Shui Wai,Kingswood Villas,6.38,KENSWOOD BLOCK 1 2#/F Room D,2,KENSWOOD BLOCK 1,D,709,818020,835420
9/12/2021,Tin Shui Wai,Kingswood Villas,5.28,KENSWOOD BLOCK 1 1#/F Room E,1,KENSWOOD BLOCK 1,E,581,818020,835420
9/12/2021,Tai Wai,Pristine Villa,9.99,BLOCK 13 2/F Room D,2,BLOCK 13,D,978,836736,826997
9/12/2021,Fotan,Greenwood Terrace,10,BLOCK 27 3/F Room B,3,BLOCK 27,B,1052,837215,828048
16/7/2021,Tai Wai,The Pavilia Farm,6.79,TOWER 6 (6B) 8/F Room D,8,TOWER 6 (6B),D,266,837996,815983
16/7/2021,Tai Wai,The Pavilia Farm,8.5,TOWER 2 (2A) 4#/F Room D,4,TOWER 2 (2A),D,350,835210,818472
16/7/2021,Tai Wai,The Pavilia Farm,9.77,TOWER 6 (6B) 6#/F Room E,6,TOWER 6 (6B),E,334,837996,815983
16/7/2021,Tai Wai,The Pavilia Farm,17.92,TOWER 7 (7B) 7/F Room D,7,TOWER 7 (7B),D,715,839445,832198
16/7/2021,Tai Wai,The Pavilia Farm,7.58,TOWER 7 (7A) 4#/F Room E,4,TOWER 7 (7A),E,264,839474,832203
16/7/2021,Tai Wai,The Pavilia Farm,15.19,TOWER 7 (7B) 7/F Room A,7,TOWER 7 (7B),A,633,839445,832198
16/7/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.49,TOWER 3 1#/F Room A,1,TOWER 3,A,325,818049,825860
16/7/2021,Tai Wai,May Shing Court,5.28,BLOCK A 1#/F Room 6,1,BLOCK A,6,529,835994,826603
16/7/2021,Tseung Kwan O,Bauhinia Garden,5.55,TOWER 6 5/F Room B,5,TOWER 6,B,568,835588,815277
16/7/2021,Kwai Chung,The apex,8.76,TOWER II 7/F Room K,7,TOWER II,K,920,832135,825268
16/7/2021,Discovery Bay,Discovery Bay,4.8,SUNRISE 1#/F Room E,1,SUNRISE,E,530,837570,813970
16/7/2021,Yuen Long,The Reach,5.5,TOWER 7 2#/F Room E,2,TOWER 7,E,499,821519,833049
16/7/2021,Ma On Shan,Villa Athena,12.15,BLOCK 6 2#/F Room C,2,BLOCK 6,C,1068,842457,831878
16/7/2021,Fan Ling,Regentville,5.95,BLOCK 1 3/F Room G,3,BLOCK 1,G,660,832851,840060
16/7/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.07,TOWER 5 1#/F Room K,1,TOWER 5,K,319,818055,825859
16/7/2021,Tai Po,Elegance Garden,5.48,BLOCK 1 1#/F Room J,1,BLOCK 1,J,707,832269,816421
16/7/2021,Tsuen Wan Sham Tseng,Hong Kong Garden,4.55,BLOCK 5 1#/F Room D,1,BLOCK 5,D,525,822639,824817
16/7/2021,Tin Shui Wai,Tin Chung Court,4.28,BLOCK N 1#/F Room 11,1,BLOCK N,11,804,817987,835774
16/7/2021,Tin Shui Wai,Tin Yau Court,2.92,BLOCK B--YAU NING HOUSE 3#/F Room 14,3,BLOCK B--YAU NING HOUSE,14,593,818657,834673
16/7/2021,Tung Chung,Caribbean Coast,5.79,TOWER 3 5#/F Room H,5,TOWER 3,H,1295,812795,817057
16/7/2021,Tseung Kwan O,Oscar By The Sea,8.95,BLOCK 7 4#/F Room H,4,BLOCK 7,H,815,845533,818642
16/7/2021,Ma On Shan,Kam Lung Court,5.5,LUNG YUET HOUSE--BLOCK A 2#/F Room 3,2,LUNG YUET HOUSE--BLOCK A,3,515,842835,831854
16/7/2021,Tai Po,Grand Palisades,15.5,BLOCK 3 1#/F Room A,1,BLOCK 3,A,1310,835853,833560
16/7/2021,Tsing Yi,Greenview Villa,6.66,TOWER 3 1#/F Room D,1,TOWER 3,D,542,828828,823731
16/7/2021,Tuen Mun,Ka Hay Building,4.5,1#/F Room B,1,,B,629,815772,829198
16/7/2021,Tsing Yi,Tierra Verde,9.5,TOWER 10 3#/F Room G,3,TOWER 10,G,838,829057,824295
16/7/2021,ShaTin,City One Shatin,5.6,BLOCK 23 5/F Room D,5,BLOCK 23,D,395,838862,827407
16/7/2021,Tsuen Wan,Allway Gardens,4.28,BLOCK A 3/F Room 2,3,BLOCK A,2,524,828754,826395
16/7/2021,Tsuen Wan,Allway Gardens,4.38,BLOCK A 5/F Room 3,5,BLOCK A,3,530,828754,826395
16/7/2021,Tuen Mun Castle Peak Road,Emerald Bay,5.36,TOWER 3 2#/F Room B,2,TOWER 3,B,312,818049,825860
16/7/2021,Tin Shui Wai,Kingswood Villas,6.92,MAYWOOD BLOCK 8 1#/F Room B,1,MAYWOOD BLOCK 8,B,815,818020,835420
16/7/2021,Tsuen Wan,Serenade Cove,6.64,TOWER B 2#/F Room 9,2,TOWER B,9,587,828686,825922
16/7/2021,Ma On Shan,Saddle Ridge Garden,6.38,BLOCK 4 1#/F Room G,1,BLOCK 4,G,691,842503,831752
16/7/2021,Discovery Bay,Discovery Bay,6,SIENA TWO BLOCK 36 5/F Room B,5,SIENA TWO BLOCK 36,B,585,819180,818691
16/7/2021,Tuen Mun,Regency Bay,6.5,TOWER 1 2#/F Room M,2,TOWER 1,M,305,815043,826920
16/7/2021,Tung Chung,Century Link,7.1,PHASE 1 TOWER 3B 7/F Room 6,7,PHASE 1 TOWER 3B,6,463,812863,817457
16/7/2021,Tai Wai,The Pavilia Farm,9.9,TOWER 7 (7A) 6#/F Room D,6,TOWER 7 (7A),D,324,839474,832203
16/7/2021,Tai Wai,The Pavilia Farm,8.05,TOWER 7 (7A) 6#/F Room E,6,TOWER 7 (7A),E,264,839474,832203
16/7/2021,Tai Wai,The Pavilia Farm,12.6,TOWER 5 (5B) 5#/F Room D,5,TOWER 5 (5B),D,521,835169,818525
16/7/2021,Tai Wai,The Pavilia Farm,7.17,TOWER 6 (6B) 3#/F Room D,3,TOWER 6 (6B),D,266,837996,815983
16/7/2021,Tai Wai,The Pavilia Farm,13.55,TOWER 5 (5A) 7/F Room D,7,TOWER 5 (5A),D,530,835169,818525
16/7/2021,Tai Wai,The Pavilia Farm,8.66,TOWER 7 (7B) 5#/F Room C,5,TOWER 7 (7B),C,330,839445,832198
16/7/2021,Tai Wai,The Pavilia Farm,8.59,TOWER 7 (7B) 5#/F Room C,5,TOWER 7 (7B),C,330,839445,832198
16/7/2021,Tai Wai,The Pavilia Farm,16.4,TOWER 7 (7A) 7/F Room A,7,TOWER 7 (7A),A,643,839474,832203
16/7/2021,Tai Wai,The Pavilia Farm,8.74,TOWER 7 (7A) 6#/F Room E,6,TOWER 7 (7A),E,264,839474,832203
16/7/2021,Tai Wai,The Pavilia Farm,16.65,TOWER 7 (7A) 7/F Room B,7,TOWER 7 (7A),B,653,839474,832203
16/7/2021,Tsuen Wan,Kam Fung Garden,4.88,BLOCK 2 1#/F Room H,1,BLOCK 2,H,477,829128,826358
16/7/2021,Tsuen Wan,Sheung Chui Court,5.56,BLOCK C 9/F Room 10,9,BLOCK C,10,438,830446,825334
16/7/2021,Fotan,Royal Ascot,14.15,BLOCK 8 1#/F Room F,1,BLOCK 8,F,1127,838874,829088
16/7/2021,Tai Po,Centra Horizon,9.87,TOWER 5 1#/F Room G,1,TOWER 5,G,604,839247,832147
16/7/2021,Tuen Mun Castle Peak Road,NAPA,6.2,TOWER 2 1/F Room B,1,TOWER 2,B,507,818268,826102
16/7/2021,Tseung Kwan O,Kwong Ming Court,5.34,KWONG NING HOUSE--BLOCK F 1#/F Room 11,1,KWONG NING HOUSE--BLOCK F,11,803,844845,819297
16/7/2021,Tseung Kwan O,The Beaumount,9.08,TOWER 1 6/F Room E,6,TOWER 1,E,968,846318,817663
16/7/2021,Tsuen Wan,Sheung Chui Court,5.66,BLOCK C 1#/F Room 9,1,BLOCK C,9,439,830446,825334
16/7/2021,Fotan,Sui Wo Court,4.4,FUNG LIN HOUSE--BLOCK C 3#/F Room 12,3,FUNG LIN HOUSE--BLOCK C,12,520,837948,828232
16/7/2021,Tsuen Wan,Discovery Park,8.54,BLOCK 10 2#/F Room E,2,BLOCK 10,E,723,829654,826294
16/7/2021,ShaTin,Fung Shing Court,4.76,WING SHING HOUSE--BLOCK A 2#/F Room 19,2,WING SHING HOUSE--BLOCK A,19,539,837511,825847
16/7/2021,Ma On Shan,Monte Vista,9.55,BLOCK 11 1#/F Room B,1,BLOCK 11,B,988,843185,832013
16/7/2021,ShaTin,City One Shatin,5.9,BLOCK 23 1#/F Room D,1,BLOCK 23,D,395,838862,827407
16/7/2021,Tai Po,The Regent,14.08,TOWER 17 1#/F Room D,1,TOWER 17,D,796,835139,832922
16/7/2021,Tuen Mun,Miami Beach Towers,6.8,TOWER T-4 2#/F Room D,2,TOWER T-4,D,695,814930,825875
16/7/2021,Ma On Shan,Sunshine City,6.8,BLOCK J 1#/F Room 6,1,BLOCK J,6,496,841828,831588
16/7/2021,Ma On Shan,The.Met.Blossom,4.28,TOWER 1 5/F Room A03,5,TOWER 1,A03,238,846295,817163
16/7/2021,Ma On Shan,Marbella,7.48,BLOCK A 3#/F Room E,3,BLOCK A,E,664,819310,832714
16/7/2021,Tsuen Wan,Riviera Gardens,7.08,TOWER 11 2#/F Room F,2,TOWER 11,F,698,829689,824686
16/7/2021,Tsing Yi,Greenfield Garden,6.4,TOWER 2 1#/F Room D,1,TOWER 2,D,562,835096,820061
16/7/2021,Fotan,Royal Ascot,14.08,BLOCK 9 3#/F Room C,3,BLOCK 9,C,1127,838897,829127
16/7/2021,Tsing Yi,Ching Tai Court,5.15,HUNG TAI HOUSE--BLOCK G 1#/F Room 6,1,HUNG TAI HOUSE--BLOCK G,6,713,828570,824849
16/7/2021,Tseung Kwan O,Wo Ming Court,5.69,WO YAT HOUSE--BLOCK A 1#/F Room 16,1,WO YAT HOUSE--BLOCK A,16,868,845503,819590
16/7/2021,Tsuen Wan,Belvedere Garden,9.34,PHASE 3 BLOCK 5 3#/F Room B,3,PHASE 3 BLOCK 5,B,896,828561,825826
16/7/2021,Fan Ling,Fanling Centre,5.75,PHASE I BLOCK C 2#/F Room 8,2,PHASE I BLOCK C,8,605,832715,838955
16/7/2021,Kwai Chung,Kwai Chung Plaza,6,BLOCK 2 1#/F Room E,1,BLOCK 2,E,437,831187,824320
16/7/2021,Ma On Shan,Saddle Ridge Garden,5.35,BLOCK 9 2#/F Room K,2,BLOCK 9,K,503,842662,831665
16/7/2021,Tuen Mun,Affluence Garden,5.06,PACIFIC HOUSE--BLOCK 4 1#/F Room M,1,PACIFIC HOUSE--BLOCK 4,M,521,815508,829295
16/7/2021,Yuen Long,La Grove,6.87,TOWER 3 1#/F Room B,1,TOWER 3,B,662,820576,833119
16/7/2021,Tseung Kwan O,East Point,8.68,BLOCK 6 3#/F Room A,3,BLOCK 6,A,666,845394,819772
16/7/2021,Tseung Kwan O,Metro City,7.38,PHASE III TOWER 2 2/F Room A,2,PHASE III TOWER 2,A,644,844647,820468
16/7/2021,Tsing Yi,Greenfield Garden,6.09,TOWER 4 4/F Room H,4,TOWER 4,H,569,829160,823655
16/7/2021,Tseung Kwan O,Capri,14.7,TOWER 10 7/F Room B,7,TOWER 10,B,781,844508,818223
16/7/2021,Tai Wai,May Shing Court,5.5,BLOCK C 1#/F Room 3,1,BLOCK C,3,538,836153,826758
16/7/2021,Tai Po,Centra Horizon,9.94,TOWER 5 1#/F Room G,1,TOWER 5,G,604,839247,832147
16/7/2021,Tai Po,Jade Plaza,4.49,BLOCK B 3/F Room 2,3,BLOCK B,2,394,835372,834849
16/7/2021,Yuen Long,Park Signature,8.7,TOWER 10 2/F Room L,2,TOWER 10,L,819,820470,833100
16/7/2021,Yuen Long,Meadowlands,5.6,BLOCK 6 2/F Room A,2,BLOCK 6,A,606,817856,832178
16/7/2021,Sheung Shui,Eden Place,22.28,HOUSE NO.6,,HOUSE,NO.6,5863,828318,840259
16/7/2021,Lohas Park District,Lohas Park,10,THE CAPITOL TOWER 6 6#/F Room RA,6,THE CAPITOL TOWER 6,RA,940,846083,817561
16/7/2021,Tung Chung,The Visionary,12.8,TOWER 5 2#/F Room E,2,TOWER 5,E,990,813035,817404
16/7/2021,Kwai Chung,Sun Kwai Hing Gardens,6.6,BLOCK A 1#/F Room 3,1,BLOCK A,3,703,831528,824916
